indicator_code,indicator_name,country_code,country,year,value
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1992,74.6910263299301
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1991,74.9927665027074
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1990,75.2407721241681
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1989,75.6665151076758
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1988,76.1501260695242
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1987,74.8811639730501
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1986,74.9390319513909
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1985,75.096102178316
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1984,75.2366386971438
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1983,75.2945066754846
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1982,75.5631794320671
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1981,75.7243830860166
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1980,76.3402637126441
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1979,76.2699954532303
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1978,76.3774645558633
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1977,76.4270656801554
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1976,76.7494729880544
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1975,76.8114743934196
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1974,77.0388128797586
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1973,77.2785516471707
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1972,77.5265572686314
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1971,77.8861654197495
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1970,77.9109659818956
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1969,80.1058157318233
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1968,80.2959533749432
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1967,80.8250320340594
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1966,80.808498325962
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1965,80.9531682718142
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1964,81.440912660687
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1963,81.6227834497582
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1962,81.7550531145373
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1961,81.8418550820485
AG.LND.AGRI.ZS,agricultural_land_pct,GBR,United Kingdom,1960,
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2025,
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2024,
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2023,60.8070837567136
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2022,63.115111046596
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2021,62.9554362026419
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2020,65.495717811003
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2019,65.6699085498621
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2018,65.5537813906227
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2017,65.1618522281899
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2016,64.7554071708521
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2015,64.3054144287995
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2014,64.8279866453767
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2013,64.9876614893308
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2012,65.8005516040064
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2011,66.1199012919147
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2010,66.3086079256786
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2009,66.6848599216142
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2008,67.1940775148788
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2007,62.0699666134417
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2006,61.837712294963
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2005,62.4473798809697
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2004,62.4909275656844
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2003,63.4344607345043
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2002,63.478008419219
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2001,64.0150965307011
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,2000,63.814196545217
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1999,63.6278124546378
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1998,63.4269124691537
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1997,63.2260124836696
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1996,63.0251124981855
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1995,63.7059079692263
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1994,63.7770358542604
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1993,63.9759036144578
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1992,64.1050950791116
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1991,64.5202496733924
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1990,65.864421541588
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1989,67.8864857018435
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1988,69.6835534910727
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1987,69.9230657570039
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1986,70.3280592248512
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1985,70.8898243576716
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1984,71.0320801277399
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1983,70.7867615038467
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1982,71.0582087385687
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1981,71.2599796777471
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1980,71.5851357236174
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1979,71.0727246334737
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1978,70.91450137901
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1977,70.8491798519379
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1976,70.4311220786761
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1975,70.191609812745
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1974,70.3846712149804
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1973,70.2859631296269
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1972,70.0740310640151
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1971,70.0246770213384
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1970,69.5935549426622
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1969,69.908549862099
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1968,69.7183916388445
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1967,69.4237189722746
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1966,69.0042096095224
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1965,68.3379300333866
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1964,67.6382638989694
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1963,67.0184351865292
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1962,66.9719843228335
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1961,66.1634489766294
AG.LND.AGRI.ZS,agricultural_land_pct,IRL,Ireland,1960,
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2025,
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2024,
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2023,53.5491535491536
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2022,53.5788535788536
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2021,53.8164538164538
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2020,53.8892188892189
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2019,53.959013959014
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2018,54.1431541431541
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2017,54.024354024354
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2016,53.9055539055539
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2015,54.8262548262548
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2014,54.5888987830217
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2013,54.8411991688928
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2012,54.6174377224199
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2011,55.1126927639383
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2010,55.5084494515268
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2009,56.8455380966499
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2008,57.1475118483412
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2007,56.7061611374408
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2006,56.8601895734597
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2005,57.396327014218
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2004,57.7428909952607
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2003,56.6854265402844
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2002,57.4674170616114
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2001,56.9520142180095
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,2000,58.0450236966825
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1999,58.4300947867299
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1998,56.7476303317535
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1997,58.1546208530806
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1996,57.7784360189573
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1995,58.1960900473934
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1994,57.7725118483412
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1993,58.2612559241706
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1992,58.1694312796209
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1991,58.3382701421801
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1990,59.7748815165877
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1989,59.4164691943128
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1988,59.6978672985782
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1987,59.6652843601896
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1986,59.7748815165877
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1985,59.8281990521327
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1984,59.6830568720379
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1983,59.5023696682464
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1982,60.053317535545
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1981,60.1451421800948
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1980,60.3436018957346
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1979,60.3317535545024
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1978,60.7316350710901
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1977,61.1907582938389
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1976,61.6084123222749
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1975,61.821682464455
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1974,62.1771327014218
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1973,62.4407582938389
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1972,62.8465639810427
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1971,63.281990521327
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1970,65.2043838862559
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1969,65.7049763033175
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1968,66.1937203791469
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1967,66.4010663507109
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1966,66.5906398104265
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1965,66.5669431279621
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1964,66.8779620853081
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1963,67.4437203791469
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1962,67.7517772511848
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1961,68.0361374407583
AG.LND.AGRI.ZS,agricultural_land_pct,NLD,Netherlands,1960,
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2025,
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2024,
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2023,36.8804830807793
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2022,37.0172040560556
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2021,38.6426645398959
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2020,38.5629106376514
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2019,39.2882913675895
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2018,39.8693555125138
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2017,40.4238350233565
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2016,40.3099008772929
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2015,40.6820857544339
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2014,42.2163989214234
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2013,42.1784208727356
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2012,42.571113896168
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2011,43.1848391629638
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2010,43.3253579431089
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2009,43.6367779423493
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2008,43.1962325775702
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2007,43.625384527743
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2006,43.2000303824389
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2005,44.4798906232198
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2004,45.1558998898637
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2003,45.0343701340625
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2002,45.6663419543504
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2001,46.265167673085
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,2000,46.863819832137
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1999,47.4624773081159
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1998,48.0612194751434
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1997,48.6599889863659
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1996,49.2587881204664
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1995,49.857828415176
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1994,50.4568451634955
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1993,51.0559207777904
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1992,51.6549082830124
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1991,52.2524146443356
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1990,52.8540503588926
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1989,53.5509475523148
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1988,53.8908510880711
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1987,54.2098666970491
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1986,54.6466142569595
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1985,54.6618054764346
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1984,54.9656298659375
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1983,55.4156697428886
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1982,55.523907181649
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1981,57.679161444685
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1980,55.4137708404542
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1979,54.8516957198739
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1978,55.0601952071703
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1977,54.2182218677604
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1976,54.5117921841176
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1975,52.9546921879154
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1974,51.1849151190612
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1973,51.2006760092666
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1972,51.2164368994721
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1971,49.6980745129315
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1970,49.7056701226691
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1969,49.7170635372755
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1968,50.3133189016748
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1967,50.309521096806
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1966,50.256351828643
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1965,50.32851012115
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1964,50.5715696327523
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1963,50.4652310964263
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1962,50.3133189016748
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1961,49.990505487828
AG.LND.AGRI.ZS,agricultural_land_pct,NZL,New Zealand,1960,
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2025,
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2024,
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2023,46.0829793974695
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2022,46.0829793974695
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2021,46.2076631880902
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2020,46.3323469677789
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2019,46.4570307583996
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2018,46.5817145490204
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2017,46.7063983396411
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2016,46.613053451137
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2015,46.519708562633
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2014,46.4263636850609
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2013,46.3330187965568
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2012,46.2396739080528
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2011,46.0184942092962
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2010,45.7973145105396
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2009,45.576134822715
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2008,45.3549551239585
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2007,45.0623450106528
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2006,45.0668506164647
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2005,45.0713562222766
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2004,45.0758618280884
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2003,45.0803674339003
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2002,45.0848730397122
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2001,45.2900702036254
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,2000,45.2305848555761
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1999,45.1893009686689
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1998,45.2658380427472
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1997,45.2982653052312
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1996,45.4534139247251
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1995,45.8719112213614
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1994,45.9810939233275
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1993,46.1786054311843
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1992,46.4494877147624
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1991,46.615336239049
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1990,46.615336239049
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1989,46.615336239049
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1988,46.615336239049
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1987,46.615336239049
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1986,47.1013084455004
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1985,47.1013084455004
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1984,47.1013084455004
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1983,47.1013084455004
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1982,47.1013084455004
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1981,46.7479932219379
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1980,46.7479932219379
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1979,46.7479932219379
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1978,46.7479932219379
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1977,46.9847013198005
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1976,46.9658127123604
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1975,46.9658127123604
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1974,46.9658127123604
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1973,47.217511595203
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1972,47.4602574964843
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1971,47.7139216679623
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1970,47.9675858394403
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1969,47.5432800230594
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1968,47.5812756033436
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1967,47.5279944447841
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1966,47.5545258413619
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1965,47.589791854097
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1964,47.9325163555688
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1963,48.1979395040485
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1962,48.4761370286583
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1961,48.8602417741752
AG.LND.AGRI.ZS,agricultural_land_pct,USA,United States,1960,
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2025,7.62782592703127
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2024,7.71565234574918
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2023,8.20281833943009
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2022,8.73144037065037
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2021,9.4956089681342
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2020,9.31407456340287
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2019,8.87727798547265
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2018,9.05694322318805
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2017,9.19143068916888
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2016,9.79792938880965
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2015,9.33239155729419
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2014,9.30650434255853
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2013,10.026069695524
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2012,9.84814738146128
SL.AGR.EMPL.ZS,employment_in_agriculture_pct,BRA,Brazil,2011,9.91359783747564
